chunk_size,run_number,time_ms,throughput_mibps
139264,26,64.083,3195.834
139264,27,64.183,3190.884
139264,28,64.730,3163.916
139264,29,64.414,3179.415
139264,30,64.008,3199.603
147456,1,65.376,3132.648
147456,2,64.054,3197.304
147456,3,65.005,3150.515
147456,4,62.410,3281.529
147456,5,61.638,3322.601
147456,6,63.679,3216.149
147456,7,64.226,3188.736
147456,8,64.057,3197.154
147456,9,62.955,3253.119
147456,10,63.836,3208.197
147456,11,63.444,3228.041
147456,12,63.993,3200.356
147456,13,63.557,3222.288
147456,14,63.581,3221.084
147456,15,64.079,3196.068
147456,16,63.813,3209.369
147456,17,63.523,3224.006
147456,18,66.827,3064.614
147456,19,64.675,3166.626
147456,20,63.765,3211.793
147456,21,64.072,3196.395
147456,22,63.982,3200.911
147456,23,63.801,3209.968
147456,24,64.359,3182.150
147456,25,64.231,3188.495
147456,26,63.560,3222.139
147456,27,63.395,3230.535
147456,28,63.934,3203.314
147456,29,63.948,3202.603
147456,30,63.472,3226.606
155648,1,64.133,3193.371
155648,2,64.019,3199.039
155648,3,64.613,3169.617
155648,4,63.950,3202.490
155648,5,68.161,3004.662
155648,6,64.588,3170.873
155648,7,63.986,3200.717
155648,8,63.808,3209.654
155648,9,63.998,3200.120
155648,10,64.485,3175.922
155648,11,64.345,3182.856
155648,12,64.784,3161.265
155648,13,64.462,3177.047
155648,14,64.187,3190.700
155648,15,66.842,3063.932
155648,16,66.340,3087.134
155648,17,65.792,3112.863
155648,18,67.327,3041.871
155648,19,64.870,3157.098
155648,20,65.403,3131.344
155648,21,65.049,3148.376
155648,22,65.818,3111.632
155648,23,64.684,3166.148
155648,24,64.235,3188.302
155648,25,63.900,3205.022
155648,26,64.080,3196.016
155648,27,64.677,3166.504
155648,28,64.665,3167.076
155648,29,64.605,3170.047
155648,30,64.025,3198.759
163840,1,64.713,3164.754
163840,2,64.784,3161.277
163840,3,64.790,3161.006
163840,4,65.651,3119.532
163840,5,64.730,3163.935
163840,6,64.865,3157.323
163840,7,65.114,3145.251
163840,8,67.716,3024.408
163840,9,65.257,3138.361
163840,10,64.686,3166.080
163840,11,64.860,3157.584
163840,12,64.983,3151.572
163840,13,66.336,3087.314
163840,14,65.312,3135.712
163840,15,65.115,3145.201
163840,16,65.484,3127.491
163840,17,65.288,3136.879
163840,18,65.466,3128.363
163840,19,64.953,3153.053
163840,20,65.067,3147.502
163840,21,64.480,3176.161
163840,22,64.437,3178.274
163840,23,65.310,3135.818
163840,24,64.546,3172.912
163840,25,65.136,3144.181
163840,26,64.821,3159.466
163840,27,64.935,3153.941
163840,28,65.528,3125.379
163840,29,65.155,3143.298
163840,30,64.717,3164.562
172032,1,64.120,3193.990
172032,2,64.654,3167.616
172032,3,65.734,3115.582
172032,4,63.273,3236.760
172032,5,64.903,3155.475
172032,6,64.377,3181.277
172032,7,64.800,3160.507
172032,8,64.824,3159.331
172032,9,64.833,3158.901
172032,10,64.166,3191.743
172032,11,64.350,3182.602
172032,12,64.302,3184.975
172032,13,64.654,3167.640
172032,14,64.261,3187.018
172032,15,65.123,3144.830
172032,16,64.776,3161.659
172032,17,64.265,3186.820
172032,18,64.257,3187.194
172032,19,64.425,3178.872
172032,20,64.731,3163.872
172032,21,64.448,3177.770
172032,22,64.568,3171.851
172032,23,64.558,3172.333
172032,24,64.415,3179.394
172032,25,64.187,3190.684
172032,26,64.758,3162.547
172032,27,64.578,3171.356
172032,28,66.164,3095.356
172032,29,67.514,3033.440
172032,30,65.544,3124.622
180224,1,66.542,3077.752
180224,2,67.603,3029.463
180224,3,66.649,3072.798
180224,4,66.717,3069.682
180224,5,66.506,3079.407
180224,6,66.124,3097.210
180224,7,67.023,3055.650
180224,8,66.317,3088.195
180224,9,66.249,3091.349
180224,10,67.194,3047.892
180224,11,65.825,3111.294
180224,12,67.194,3047.884
180224,13,66.324,3087.884
180224,14,65.987,3103.627
180224,15,66.737,3068.744
180224,16,69.920,2929.080
180224,17,65.410,3131.043
180224,18,66.919,3060.403
180224,19,65.802,3112.347
180224,20,67.133,3050.678
180224,21,65.363,3133.252
180224,22,65.408,3131.125
180224,23,66.291,3089.402
180224,24,64.644,3168.142
180224,25,65.472,3128.061
180224,26,65.099,3145.980
180224,27,65.513,3126.076
180224,28,65.160,3143.053
180224,29,66.033,3101.470
180224,30,65.423,3130.406
188416,1,64.650,3167.847
188416,2,64.672,3166.774
188416,3,64.828,3159.140
188416,4,64.686,3166.047
188416,5,64.075,3196.245
188416,6,64.878,3156.671
188416,7,65.808,3112.069
188416,8,66.048,3100.799
188416,9,65.828,3111.132
188416,10,64.746,3163.106
188416,11,64.881,3156.559
188416,12,67.857,3018.108
188416,13,64.923,3154.485
188416,14,64.357,3182.271
188416,15,64.017,3199.158
188416,16,64.543,3173.092
188416,17,64.633,3168.677
188416,18,65.353,3133.742
188416,19,63.990,3200.514
188416,20,64.682,3166.261
188416,21,64.002,3199.915
188416,22,64.041,3197.954
188416,23,64.518,3174.297
188416,24,64.708,3164.995
188416,25,65.017,3149.921
188416,26,64.337,3183.218
188416,27,64.127,3193.683
188416,28,64.750,3162.911
188416,29,64.965,3152.449
188416,30,66.693,3070.783
196608,1,66.040,3101.136
196608,2,65.605,3121.733
196608,3,64.638,3168.437
196608,4,63.722,3213.971
196608,5,65.799,3112.531
196608,6,65.794,3112.769
196608,7,64.934,3153.992
196608,8,65.791,3112.869
196608,9,66.381,3085.233
196608,10,66.062,3100.108
196608,11,68.364,2995.733
196608,12,65.694,3117.472
196608,13,65.731,3115.749
196608,14,63.658,3217.182
196608,15,65.454,3128.931
196608,16,65.690,3117.659
196608,17,67.863,3017.853
196608,18,67.434,3037.054
196608,19,66.168,3095.169
196608,20,66.466,3081.270
196608,21,69.229,2958.315
196608,22,64.815,3159.744
196608,23,65.563,3123.697
196608,24,64.859,3157.599
196608,25,64.566,3171.929
196608,26,63.581,3221.072
196608,27,65.886,3108.385
196608,28,66.154,3095.830
196608,29,65.612,3121.388
196608,30,67.571,3030.881
204800,1,64.983,3151.578
204800,2,65.084,3146.704
204800,3,64.891,3156.041
204800,4,64.607,3169.957
204800,5,65.068,3147.466
204800,6,67.499,3034.141
204800,7,64.175,3191.281
204800,8,64.369,3181.642
204800,9,65.852,3109.987
204800,10,65.889,3108.265
204800,11,65.831,3110.979
204800,12,69.800,2934.093
204800,13,67.143,3050.194
204800,14,62.852,3258.439
204800,15,64.607,3169.922
204800,16,65.235,3139.418
204800,17,65.113,3145.309
204800,18,65.282,3137.139
204800,19,64.709,3164.939
204800,20,64.969,3152.282
204800,21,65.442,3129.470
204800,22,65.770,3113.865
